,piste,hour,day,infos-course,infos-conditions,infos_meteo,meteo_icon,infos_partants,fer,infos_arrivee
68,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"5
Barack
H
7 Mlle O. Briand
L.cl. Abrivard 55 2850
151 260 4m3mDm5m3. 14
12",False,"7Ème 5
Barack
Mlle O. Briand 1'16""10 14
12"
69,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"6
Bolero Du Levant
H
7 A. Rebeche
D. Bethouart 55 2850
155 730 1m2m3m2a6. 2,8
3",deferre_anterieurs,"1Er 6
Bolero Du Levant
A. Rebeche 1'15""50 2,8
3"
70,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"7
Beltis D'occagn.
F
7 R. Marty
A. Ripoll Rigo 55 2850
157 500 4m1m0m8a8. 15
8,8",deferre_posterieurs,"5Ème 7
Beltis D'occagn.
R. Marty 1'15""90 15
8,8"
71,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"8
Bad Boy Terrie
H
7 A. Angot
B. Angot 57 2850
160 880 Dm7m4m2m6. 28
52",False,"11Ème 8
Bad Boy Terrie
A. Angot 1'17""50 28
52"
72,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"9
Baron Du Bourg
H
7 J. Balu
J.g. Van Eeckhaute 57 2850
161 330 1m5m0m4m0. 15
16",False,"2Ème 9
Baron Du Bourg
J. Balu 1'15""80 15
16"
73,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"10
Banco De L'iton
H
7 M. Pean
Hughes Levesque 57 2850
162 590 7m6m6m6m2. 43
64",deferre_anterieurs,"12Ème 10
Banco De L'iton
M. Pean 1'17""70 43
64"
74,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"11
Ball Trap
H
7 Mlle M. Asseline
J.w. Hallais 55 2850
164 540 4m2m0a6m9. 9,2
9",deferre_anterieurs_posterieurs,"4Ème 11
Ball Trap
Mlle M. Asseline 1'15""90 9,2
9"
75,VINCENNES, 15h47,1 Jan,"Trot Monté
52 000 €
2850 m
12 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"12
Bambino Du Pre
H
7 V. Saussaye
G. Thorel 55 2850
168 960 5mDa4m0a0. 8,3
7,5",deferre_anterieurs_posterieurs,"8Ème 12
Bambino Du Pre
V. Saussaye 1'16""10 8,3
7,5"
76,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"1
Calino Sautreuil
H
6 A. Duperche
A. Duperche 46 370 2700 8a8aDa6a7. 101
122",False,"DAI 1
Calino Sautreuil
A. Duperche - 101
122"
77,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"2
Cadry
H
6 S. Ernault
E. Varin 49 220 2700 DaDaDa0aD. 56
93",deferre_anterieurs_posterieurs,"DAI 2
Cadry
S. Ernault - 56
93"
78,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"3
Clovis Des Vaud.
H
6 M. Verva
Ch. Mirandel 50 280 2700 7a4aDm4a5. 93
206",deferre_anterieurs,"12Ème 3
Clovis Des Vaud.
M. Verva 1'15""70 93
206"
79,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"4
Cekoi
H
6 F. Nivard
F. Lamare 52 400 2700 8aDa1a1a1. 18
14",deferre_posterieurs,"2Ème 4
Cekoi
F. Nivard 1'14""50 18
14"
80,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"5
Coup Franc
H
6 J.cl. Hallais
J.w. Hallais 57 430 2700 1a1a4a1a1. 6,7
7,7",False,"DAI 5
Coup Franc
J.cl. Hallais - 6,7
7,7"
81,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"6
Carthago D'ela
M
6 Ch.j. Bigeon
Ch. Bigeon 63 900 2700 1a1a5aRa(. 4,9
2,6",False,"1Er 6
Carthago D'ela
Ch.j. Bigeon 1'14""20 4,9
2,6"
82,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"7
Crazy Criscani
H
6 M. Abrivard
G. Curens 66 170 2700 3aDa7aDa0. 27
40",deferre_anterieurs_posterieurs,"5Ème 7
Crazy Criscani
M. Abrivard 1'14""80 27
40"
83,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"8
Clyde Des Yolais
H
6 K. Champenois
K. Champenois 70 970 2700 1a0a2a9a2. 30
60",False,"9Ème 8
Clyde Des Yolais
K. Champenois 1'15""20 30
60"
84,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"9
Centaure Gede
H
6 A. Pillon
A. Pillon 73 850 2700 0a9a(16)0. 138
278",False,"13Ème 9
Centaure Gede
A. Pillon 1'15""80 138
278"
85,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"10
Caballo D'aure
H
6 G. Maillard
G. Maillard 74 090 2700 0a0a0a2a6. 140
214",False,"11Ème 10
Caballo D'aure
G. Maillard 1'15""70 140
214"
86,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"11
Cocaan De Guegue
H
6 D. Thomain
St. Meunier 74 160 2700 6a3a8a6a5. 12
11",deferre_anterieurs_posterieurs,"10Ème 11
Cocaan De Guegue
D. Thomain 1'15""50 12
11"
87,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"12
Cuba Libre
H
6 J.ch. Piton
A. Ripoll Rigo 75 320 2700 1a2a6a4a5. 43
33",deferre_posterieurs,"8Ème 12
Cuba Libre
J.ch. Piton 1'15""10 43
33"
88,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"13
C'est Rien Bien
H
6 G. Gelormini
F. Lamare 75 550 2700 3a3a2a6a1. 15
23",deferre_anterieurs_posterieurs,"6Ème 13
C'est Rien Bien
G. Gelormini 1'14""90 15
23"
89,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"14
Calva Normand
H
6 E. Raffin
R. Bernier 77 710 2700 2a5a8a0aD. 15
23",deferre_posterieurs,"7Ème 14
Calva Normand
E. Raffin 1'15""00 15
23"
90,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"15
Caid De Caponet
H
6 S. Baude
S. Baude 77 910 2700 1a4a8a0aD. 24
30",deferre_anterieurs_posterieurs,"3Ème 15
Caid De Caponet
S. Baude 1'14""60 24
30"
91,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"16
Cliffhanger
H
6 B. Goop
G. Contri 79 150 2700 1a9aDa0aD. 14
24",deferre_anterieurs_posterieurs,"4Ème 16
Cliffhanger
B. Goop 1'14""70 14
24"
92,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"17
Caid Dore
H
6 J.m. Bazire
E.g. Blot 80 930 2700 Da0aDa0a0. 7,3
11",deferre_posterieurs,"DAI 17
Caid Dore
J.m. Bazire - 7,3
11"
93,VINCENNES, 16h19,1 Jan,"Trot Attelé
40 000 €
2700 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"18
Concerto Cointe.
H
6 Th. Dromigny
N. Dromigny 80 990 2700 4a1aDa1aD. 6,3
6,5",deferre_anterieurs_posterieurs,"DAI 18
Concerto Cointe.
Th. Dromigny - 6,3
6,5"
94,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"1
Democrat Renka
H
5 Mlle Ch. Lefebvre
E. Varin 57 2850
13 100 5a4a8aDaD. 43
93",False,"DAI 1
Democrat Renka
Mlle Ch. Lefebvre - 43
93"
95,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"2
Darius Du Loche.
H
5 Julien Raffestin
D. Brohier 67 2850
13 560 Am8m8a5a5. 11
30",False,"DAI 2
Darius Du Loche.
Julien Raffestin - 11
30"
96,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"3
Diamant De Malac
M
5 Th. Viet
J.f. Senet 67 2850
16 870 Da6aDaDa7. 30
102",False,"6Ème 3
Diamant De Malac
Th. Viet 1'18""70 30
102"
97,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"4
Django Du Jaguy
H
5 Th. Dromigny
M. Dupuis 67 2850
19 740 7mDm9mDaD. 69
162",False,"8Ème 4
Django Du Jaguy
Th. Dromigny 1'19""90 69
162"
98,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"5
Divin
H
5 M. Mottier
D. Mottier 67 2850
24 910 5mDa1a8a6. 5,7
5,5",deferre_anterieurs_posterieurs,"1Er 5
Divin
M. Mottier 1'15""00 5,7
5,5"
99,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"6
Dynamique Style
M
5 F. Desmigneux
Anders Lindqvist 67 2850
29 730 7m4mDa0a3. 37
49",False,"DAI 6
Dynamique Style
F. Desmigneux - 37
49"
100,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"7
Desir Bay
H
5 Cl.ch. Vaugrante
J. Van Eeckhaute 67 2850
30 950 4m4m5m8m2. 10
7,2",deferre_anterieurs_posterieurs,"3Ème 7
Desir Bay
Cl.ch. Vaugrante 1'16""70 10
7,2"
101,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"8
Desir D'ariane
H
5 D. Thomain
D. Bethouart 67 2850
31 310 DaDaDa0a6. 9,2
7,5",False,"DAI 8
Desir D'ariane
D. Thomain - 9,2
7,5"
102,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"9
Diademe Du Cebe
H
5 A. Lamy
F. Leblanc 67 2850
31 600 Da0a7a8aD. 3,6
5,4",deferre_anterieurs_posterieurs,"4Ème 9
Diademe Du Cebe
A. Lamy 1'16""90 3,6
5,4"
103,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"10
Deci Dela
H
5 F. Nivard
Loic Groussard 67 2850
32 190 7m8m9m0mD. 16
22",False,"7Ème 10
Deci Dela
F. Nivard 1'18""90 16
22"
104,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"11
Domino Thieben
H
5 F. Lagadeuc
Ch. Ecalard 67 2850
33 420 3m6m3m7mD. 5,7
3",deferre_anterieurs_posterieurs,"2Ème 11
Domino Thieben
F. Lagadeuc 1'15""40 5,7
3"
105,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"12
Django Leman
H
5 A. Angot
M. Bezier 57 2850
34 320 7a3a7a1aD. 19
22",False,"5Ème 12
Django Leman
A. Angot 1'16""90 19
22"
106,VINCENNES, 16h52,1 Jan,"Trot Monté
34 000 €
2850 m
13 partants",Inconnu - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"13
Dandy Du Rosay
H
5 D. Bonne
O. Tirard 67 2850
35 270 6mDmDm8m3. 28
35",False,"DAI 13
Dandy Du Rosay
D. Bonne - 28
35"
107,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"1
Very Mossa
H
9 Mlle J. Gorain
Ch. Mirandel 118 470 2100 7a0a0a3a0. 43
94",deferre_anterieurs_posterieurs,"10Ème 1
Very Mossa
Mlle J. Gorain 1'16""30 43
94"
108,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"2
Atout Castelets
H
8 S. Laboutique
A. Randon 154 450 2100 0a8a5a1a6. 10
16",deferre_anterieurs,"5Ème 2
Atout Castelets
S. Laboutique 1'15""50 10
16"
109,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"3
American Jet
M
8 A. Unterreiner
R. Derieux 135 010 2100 Ra(16)7a2. 35
47",False,"DAI 3
American Jet
A. Unterreiner - 35
47"
110,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"4
Venus Du Rosay
F
9 M. Poirier
O. Tirard 143 510 2100 6a7a8a9a5. 20
19",deferre_anterieurs_posterieurs,"2Ème 4
Venus Du Rosay
M. Poirier 1'15""10 20
19"
111,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"5
Vival Thieric
H
9 D. Crespel
F. Ouvrie 127 860 2100 0m2a8a4a4. 10
8,4",deferre_anterieurs_posterieurs,"DAI 5
Vival Thieric
D. Crespel - 10
8,4"
112,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"6
Vixel
H
9 P. Divare
F. Ouvrie 145 240 2100 1a6a5a6a9. 6,7
5,5",deferre_anterieurs_posterieurs,"1Er 6
Vixel
P. Divare 1'14""80 6,7
5,5"
113,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"7
Battambang
H
7 Mlle Ch. Tessier
J.p. Piton 151 040 2100 2a6a1a7a2. 2,9
3,1",deferre_posterieurs,"6Ème 7
Battambang
Mlle Ch. Tessier 1'15""60 2,9
3,1"
114,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"8
Ariane Du Nil
F
8 B. Carre
M. Bezier 152 580 2100 0a3a0a0a6. 32
48",False,"9Ème 8
Ariane Du Nil
B. Carre 1'16""10 32
48"
115,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"9
Alpha Jet Du Ca.
M
8 R. Poree
Th. Levesque 129 410 2100 3a0a2a0aD. 3,5
3",deferre_anterieurs_posterieurs,"4Ème 9
Alpha Jet Du Ca.
R. Poree 1'15""10 3,5
3"
116,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"10 Bottarus
NON PARTANT",False,"10 Bottarus
NON PARTANT"
117,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"11
A Nice Cool
H
8 J.f. Pointeau
Ch. Mirandel 111 280 2100 9m0a7a2a9. 51
69",deferre_anterieurs_posterieurs,"8Ème 11
A Nice Cool
J.f. Pointeau 1'16""00 51
69"
118,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"12
Vague Bleue
F
9 Mlle M. Trihollet
Ch. Dagnicourt 91 930 2100 2a0a9a0a9. 38
59",deferre_anterieurs_posterieurs,"3Ème 12
Vague Bleue
Mlle M. Trihollet 1'15""10 38
59"
119,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"13
Victorious Love
H
9 Mlle E. Mansson
R. Kuiper 95 080 2100 7a6aDaTa0. 100
168",False,"7Ème 13
Victorious Love
Mlle E. Mansson 1'15""60 100
168"
120,VINCENNES, 17h18,1 Jan,"Trot Attelé
14 000 €
2100 m
14 partants",Amateurs - Autostart - Corde à gauche Détails des conditions,"10°C, vent 40 km/h",icon-meteo-P7,"14
Anna Galbe
F
8 T. Klimczak
L. Saccomandi 53 500 2100 4a5aDa9aD. 60
129",deferre_anterieurs_posterieurs,"DAI 14
Anna Galbe
T. Klimczak - 60
129"
121,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"1
Cudgee Boy
H
9 N. Mccallum
W.f. Maher 16 954 2530 6a5a6a7a0. 12
35",False,"10Ème 1
Cudgee Boy
N. Mccallum - 12
35"
122,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"2
Zoomalong Johnny
H
7 C. Powell
K.j. Hill 9 320 2530 4a8a0a4a4a 18
44",False,"5Ème 2
Zoomalong Johnny
C. Powell - 18
44"
123,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"3
Tella Tall Tale
H
10 Mme M. Burnett
G.w. Sharp 53 274 2530 3a3a9a8a3. 8,3
8,9",False,"7Ème 3
Tella Tall Tale
Mme M. Burnett - 8,3
8,9"
124,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"4
Plumbers Pettyc.
F
7 Ch. Alford
M.e. Higgins 24 726 2530 0a7a5a4a4. 7,3
2,5",False,"4Ème 4
Plumbers Pettyc.
Ch. Alford - 7,3
2,5"
125,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"5
Lord Lohki
H
5 D. Paton
D.p. Paton 16 189 2530 3a4a1a3a0. 6,9
7,8",False,"- 5
Lord Lohki
D. Paton - 6,9
7,8"
126,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"6
Hettivale
H
6 B. Gath
B.r. Gath 4 146 2530 5a3a8a4a1. 24
35",False,"9Ème 6
Hettivale
B. Gath - 24
35"
127,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"7
Opia
H
7 B. Chisholm
B. Milner 64 085 2540 4a6a7a6a9. 28
34",False,"3Ème 7
Opia
B. Chisholm - 28
34"
128,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"8
Tenno Sho
H
5 J. Duggan
G.w. Sharp 13 691 2540 5a2a5a7a3a 3,7
4,7",False,"8Ème 8
Tenno Sho
J. Duggan - 3,7
4,7"
129,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"9
Fatouche
F
5 D. Wilson
D.m. Castles 10 611 2540 0a0a5a6a6a 7,7
11",False,"1Er 9
Fatouche
D. Wilson 1'18""20 7,7
11"
130,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"10
Nica Macdonon
F
7 Mme S. Towers
M.r. Lee 58 072 2550 1a8a8a5a3. 8,7
10",False,"2Ème 10
Nica Macdonon
Mme S. Towers - 8,7
10"
131,ECHUCA, 11h12,1 Jan,"Trot Attelé
4 372 €
2530 m
11 partants",Inconnu Détails des conditions,"25°C, vent 9 km/h",icon-meteo-P4,"11
Just Call Me Ea.
H
10 M. Newberry
J.g. Newberry 81 028 2560 5a6a4a6a5. 28
32",False,"6Ème 11
Just Call Me Ea.
M. Newberry - 28
32"
132,VINCENNES, 12h40,2 Jan,"Trot Monté
36 000 €
2850 m
13 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"9°C, vent 18 km/h",icon-meteo-P5,"1
Castelorienne
F
6 Ch. Bouteiller
Y. Lizee 55 2850
27 020 8m9a4m4a2. 50
73",deferre_posterieurs,"9Ème 1
Castelorienne
Ch. Bouteiller 1'17""20 50
73"
133,VINCENNES, 12h40,2 Jan,"Trot Monté
36 000 €
2850 m
13 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"9°C, vent 18 km/h",icon-meteo-P5,"2
Cigale D'arry
F
6 Mme M. Morandeau
D. Brohier 55 2850
28 260 6m4m5m8mD. 59
90",False,"6Ème 2
Cigale D'arry
Mme M. Morandeau 1'16""70 59
90"
134,VINCENNES, 12h40,2 Jan,"Trot Monté
36 000 €
2850 m
13 partants",Apprentis - Lads Jockeys - Corde à gauche Détails des conditions,"9°C, vent 18 km/h",icon-meteo-P5,"3
Calie De La Com.
F
6 L.th. Wissocq
G. Roig-balaguer 55 2850
40 990 DmDm2mDa7. 47
50",False,"DAI 3
Calie De La Com.
L.th. Wissocq - 47
50"
